SMILES,molecular_formula,molecular_weight,BALABAN,BERTZ,BOETTCHER,HKALPHA,IPC,SAS,SCS,PI,DESCRIPTORCOMPLEXITY_UNIQUEAP,DESCRIPTORCOMPLEXITY_UNIQUETT,DESCRIPTORCOMPLEXITY_TOTALAP,DESCRIPTORCOMPLEXITY_TOTALTT,DESCRIPTORCOMPLEXITY_APCOMPLEX,DESCRIPTORCOMPLEXITY_TTCOMPLEX,SP3CARBONS_TOTALATOM_COUNT,SP3CARBONS_TOTALCARBON_COUNT,SP3CARBONS_CAR_ALLATOM_RATIO,SP3CARBONS_CHIRAL_ALLATOM_RATIO,SP3CARBONS_CHIRAL_ALLCARBON_RATIO,SP3CARBONS_CHIRAL_COUNT,SP3CARBONS_CSP2_COUNT,SP3CARBONS_CSP2_ALLATOM_RATIO,SP3CARBONS_CSP2_ALLCARBON_RATIO,SP3CARBONS_CSP3_COUNT,SP3CARBONS_CSP3_ALLATOM_RATIO,SP3CARBONS_CSP3_ALLCARBON_RATIO,SP3CARBONS_CSP_COUNT,SP3CARBONS_CSP_ALLATOM_RATIO,SP3CARBONS_CSP_ALLCARBON_RATIO,RINGINFO_NUM_ALI_CARBOCYCLE,RINGINFO_NUM_ALI_HETEROCYCLE,RINGINFO_NUM_ALI_RINGS,RINGINFO_NUM_ARO_CARBOCYCLE,RINGINFO_NUM_ARO_HETEROCYCLE,RINGINFO_NUM_ARO_RINGS,RINGINFO_NUM_BRIDGE_ATOMS,RINGINFO_NUM_SPIRO_ATOMS,WIENER_INDEX,SMILES_3_2,PUBCHEM_XLOGP,PUBCHEM_TPSA,PUBCHEM_H_BOND_DONOR_COUNT,PUBCHEM_H_BOND_ACCEPTOR_COUNT,PUBCHEM_ROTATABLE_BOND_COUNT,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_STEREO_COUNT,PUBCHEM_DEFINED_ATOM_STEREO_COUNT,PUBCHEM_UNDEFINED_ATOM_STEREO_COUNT,PUBCHEM_BOND_STEREO_COUNT,PUBCHEM_DEFINED_BOND_STEREO_COUNT,PUBCHEM_COVALENT_UNIT_COUNT,KAPPA_SHAPE_INDEX1,KAPPA_SHAPE_INDEX2,KAPPA_SHAPE_INDEX3,MCGOWAN_VOLUME,MOE_TYPE_Labute_ASA,MOE_TYPE_PEOE_VSA,MOE_TYPE_SMR_VSA,MOE_TYPE_SLOGP_VSA,MOE_TYPE_ESTATE_VSA,VDW_VOLUME_ABC,ZAGREB_INDEX
C1([C@@H](Nc2ccncc2)C)CCN(C(OCc2ccccc2)=O)CC1,C20H25N3O2,339.19467704,1.4224823227527033,655.156187881588,236.64361252668286,-2.5599999999999996,671215.9493332016,2.572482863471132,2.836310922218955,64.2122833535257,153,23,300.0,43,0.51,0.5348837209302325,25,20,0.8,0.04,0.05,1,12,0.48,0.6,8,0.32,0.4,0,0.0,0.0,0,1,1,1,1,2,0,0,1822.0,301.8691769624716,3.930800000000003,54.46,1,4,5,25,1,1.0,0.0,0.0,0.0,0.0,19.753086419753085,10.364081632653061,6.282314764737696,271.6600000000003,148.57155636590986,14.953561288656857,9.53140013787187,5.316788604006331,0.0,327.7223096436105,124.0
C1(C2CCCCC2)(Cn2cncn2)CCN(C([C@@H](Cc2ccc(Cl)cc2)NC([C@H](CC2CCNCC2)N)=O)=O)CC1,C31H46ClN7O2,583.340151392,1.2692254659760773,1105.9959825001336,432.88238488882706,-2.4899999999999998,2568888636.6202164,3.754842979374855,4.651237922560188,111.10264942674412,361,46,820.0,80,0.4402439024390244,0.575,41,31,0.7560975609756098,0.04878048780487805,0.06451612903225806,2,10,0.24390243902439024,0.3225806451612903,21,0.5121951219512195,0.6774193548387096,0,0.0,0.0,1,2,3,1,1,2,0,0,6039.0,702.1673589679315,3.565100000000002,118.16999999999999,3,7,10,41,2,2.0,0.0,0.0,0.0,0.0,32.39506172839506,15.82726326742976,9.025,457.09000000000185,248.51731309540403,21.267154416025324,9.589074368143644,16.367244685174846,12.083681658295921,552.4633396313429,214.0
c1(cc(ccc1)C(N)=[NH2+])NC(Nc1ccc(S(NCc2ccc(C(F)(F)F)cc2)(=O)=O)cc1)=O,C22H21F3N5O3S+,492.13117161208993,1.585909663971676,1292.6104792947258,347.14086478925026,-3.899999999999999,21528028.93791931,2.5171606341578787,4.392876982931105,91.53523490796299,227,23,561.0,60,0.40463458110516937,0.38333333333333336,34,22,0.6470588235294118,0.0,0.0,0,20,0.5882352941176471,0.9090909090909091,2,0.058823529411764705,0.09090909090909091,0,0.0,0.0,0,0,0,3,0,3,0,0,4381.0,573.1570465413472,2.2923,138.91,5,3,7,34,0,0.0,0.0,0.0,0.0,0.0,28.569444444444443,12.497041420118343,8.817777777777778,332.250000000001,193.09909243755067,10.633577208012662,31.792862917216738,26.498623155418457,27.794155674886124,409.68212325689694,176.0
[n+]1(cc(C(NNC(c2c[n+](CC(NC3CC3)=O)ccc2)=O)=O)ccc1)CC(NC1CC1)=O,C22H26N6O4+2,438.20045615218,1.2876264538637692,964.7214899279778,227.69925001442337,-3.82,32885519.109438725,2.936900203934398,3.155958258331163,89.00802293866192,164,23,496.0,55,0.33064516129032256,0.41818181818181815,32,22,0.6875,0.0,0.0,0,14,0.4375,0.6363636363636364,8,0.25,0.36363636363636365,0,0.0,0.0,2,0,2,0,2,2,0,0,3620.0,512.0,-1.1063999999999958,124.16,4,4,8,32,0,0.0,0.0,0.0,0.0,0.0,25.103673469387754,12.109375,9.291562833748666,322.0600000000011,184.5310524811877,10.633577208012662,28.312348031869995,30.61935929781614,11.814359458703011,395.25563894424033,166.0
N1(c2cc(ccc2)C(N)=O)[C@@H](CCC(\C1)=C\C(O)=O)C(Nc1ccc(N2C(CCCC2)=O)cc1)=O,C26H28N4O5,476.20596999599996,1.5343841955565165,1174.5195463416446,452.07820003461563,-4.14,69036851.59177521,3.1309597910513425,4.638255183611643,96.90856358865115,239,47,595.0,68,0.4016806722689076,0.6911764705882353,35,26,0.7428571428571429,0.02857142857142857,0.038461538461538464,1,18,0.5142857142857142,0.6923076923076923,8,0.22857142857142856,0.3076923076923077,0,0.0,0.0,0,2,2,2,0,2,0,0,4040.0,623.7122734081797,2.9209000000000014,133.04,3,5,6,35,1,1.0,0.0,0.0,0.0,0.0,28.019390581717452,13.181203275186899,7.529411764705882,355.7300000000012,202.7461639612694,25.95680293771018,24.28467613112799,20.850275542869472,17.918325846451317,445.96336770023703,182.0
c12c3c(ccc(c3)C(F)(F)F)[nH]c1C[C@@H]1CC[N@](C[C@@H]1[C@@H]2C)CCCC1CCOCC1,C25H33F3N2O,434.254498336,1.2912489956743667,915.3632437691339,343.8205647950192,-1.5300000000000002,15552705.978877157,3.7802718160547713,4.6776389301199455,86.6191900461552,195,44,465.0,70,0.41935483870967744,0.6285714285714286,31,25,0.8064516129032258,0.0967741935483871,0.12,3,8,0.25806451612903225,0.32,17,0.5483870967741935,0.68,0,0.0,0.0,1,2,3,1,1,2,0,0,2893.0,610.9402589451771,5.991200000000005,28.26,1,2,4,31,3,3.0,0.0,0.0,0.0,0.0,22.775510204081634,9.330621301775148,4.8,322.7200000000012,181.87873566489012,14.620751205597735,17.908108096824506,0.0,11.73975000914047,395.81438402285215,174.0
c1(cc(Oc2c(cc(NS(CC(O)=O)(=O)=O)cc2C)C)ccc1O)S(c1ccc(F)cc1)(=O)=O,C22H20FNO8S2,509.0614368199999,1.9318532600655651,1444.2344739052105,374.10794737800995,-3.6399999999999992,15752393.372645156,2.5878981492792033,4.1982544510956235,97.5721695733017,234,34,561.0,65,0.41711229946524064,0.5230769230769231,34,22,0.6470588235294118,0.0,0.0,0,19,0.5588235294117647,0.8636363636363636,3,0.08823529411764706,0.13636363636363635,0,0.0,0.0,0,0,0,3,0,3,0,0,3767.0,524.0467536394058,3.599540000000002,147.07,3,7,8,34,0,0.0,0.0,0.0,0.0,0.0,28.569444444444443,11.588477366255145,7.5133727810650885,336.66000000000105,194.97046668389007,14.94991774348146,40.970463943885974,9.458957818252138,48.0449193343713,417.33835166403946,180.0
N1(c2c(CC[C@@H]1c1ccccc1)cc(OC)cc2)C(c1ccc(OCCN2CCCCC2)cc1)=O,C30H34N2O3,470.25694294799996,1.3429701346126282,1124.0983750839396,357.49323753389467,-3.3099999999999996,153864262.212282,2.689293011229225,3.85553449075691,93.20225198776266,195,39,595.0,72,0.3277310924369748,0.5416666666666666,35,30,0.8571428571428571,0.02857142857142857,0.03333333333333333,1,19,0.5428571428571428,0.6333333333333333,11,0.3142857142857143,0.36666666666666664,0,0.0,0.0,0,2,2,3,0,3,0,0,4102.0,476.42523023030594,5.894200000000006,42.010000000000005,0,4,7,35,1,1.0,0.0,0.0,0.0,0.0,26.600920447074294,13.181203275186899,6.716049382716049,373.8300000000015,207.82151449679017,14.373635638450576,14.268263091671919,14.373635638450576,0.0,454.95333349724547,184.0
n12c(CN(C(c3cc(c(C=4c5c(CCC4)cccc5)cc3)C)=O)c3c(C2)cccc3)ccc1C(N(CCO)CCO)=O,C35H35N3O4,561.2627565999999,1.334439641440684,1679.2497312099406,467.24812503605807,-4.459999999999998,4633805914.034945,3.09273725542207,4.6361666210160415,119.31406334630775,256,49,861.0,96,0.29732868757259,0.5104166666666666,42,35,0.8333333333333334,0.0,0.0,0,26,0.6190476190476191,0.7428571428571429,9,0.21428571428571427,0.2571428571428571,0,0.0,0.0,1,1,2,3,1,4,0,0,6265.0,649.519052838329,4.809920000000008,86.01000000000002,2,5,7,42,0,0.0,0.0,0.0,0.0,0.0,31.9610683567225,14.613499665849854,6.770833333333333,432.0700000000015,245.49597883809815,24.579973899173723,19.802129157825057,4.899909730850478,0.0,527.4179524270336,228.0
C=1(c2cc3c(cccc3)cc2)C[C@@H]2N(CCOc3c4c([nH]cc4)ccc3)[C@@H](C1)CC2,C27H26N2O,394.204513452,1.1668725533773976,1237.8276053969373,384.2676750447117,-3.039999999999999,22422929.661445286,4.0065775073464875,4.144768284370592,91.99347906352385,139,41,435.0,71,0.3195402298850575,0.5774647887323944,30,27,0.9,0.06666666666666667,0.07407407407407407,2,20,0.6666666666666666,0.7407407407407407,7,0.23333333333333334,0.25925925925925924,0,0.0,0.0,0,2,2,3,1,4,2,0,2779.0,536.1865347059734,6.020200000000005,28.259999999999998,1,2,5,30,2,2.0,0.0,0.0,0.0,0.0,20.59591836734694,9.0944,4.199166831977783,308.96000000000095,176.5175794000827,9.720841474747257,4.736862953800049,4.736862953800049,0.0,362.2284649749508,170.0
c1(c2ccc(C(F)(F)F)cc2)sc(C(N[C@@H](c2c(cc(OC(C(OCC)=O)(C)C)cc2)C)C)=O)c(n1)C,C27H29F3N2O4S,534.1800130679999,1.7214214277867912,1283.7936380613953,434.650639793577,-3.4000000000000004,82424539.8308348,3.0521729386159793,4.40826771859343,105.32770874242028,325,48,666.0,71,0.487987987987988,0.676056338028169,37,27,0.7297297297297297,0.02702702702702703,0.037037037037037035,1,17,0.4594594594594595,0.6296296296296297,10,0.2702702702702703,0.37037037037037035,0,0.0,0.0,0,0,0,2,1,3,0,0,5180.0,662.5526394181824,6.657240000000007,77.52,1,6,8,37,1,1.0,0.0,0.0,0.0,0.0,31.526627218934912,13.109393579072533,8.255504860146797,380.7800000000013,217.38151120723043,14.790514511606428,32.2340454187682,10.05365155780638,23.310106108076006,473.2802240083853,194.0
C([C@@H](CN)O)[S@@](=O)O,C3H9NO3S,139.030314148,3.2364267831001374,86.59772060569361,142.52932501298085,0.02999999999999995,42.84459140699416,4.27933699069599,2.087884539677356,12.5,25,6,28.0,6,0.8928571428571429,1.0,8,3,0.375,0.125,0.3333333333333333,1,0,0.0,0.0,3,0.375,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,71.0,117.57550765359255,-1.4722999999999995,83.55,3,3,3,8,2,2.0,0.0,0.0,0.0,0.0,8.0,3.9375,5.0,97.07000000000009,49.98075153766144,15.392944745693253,13.86817576069554,5.733667477162185,17.184409153268664,116.32088054581922,30.0
c1(Oc2cc(c(O)cc2)C(C)C)c(cc(NC(c2ccc(cc2)[N+]([O-])=O)=O)cc1C)C,C24H24N2O5,420.16852186799997,1.793358012476837,1114.201757485043,305.20902501875025,-3.8699999999999997,5979383.219413931,2.2275806266793197,3.2730272793919815,88.79347906352386,193,31,465.0,59,0.4150537634408602,0.5254237288135594,31,24,0.7741935483870968,0.0,0.0,0,19,0.6129032258064516,0.7916666666666666,5,0.16129032258064516,0.20833333333333334,0,0.0,0.0,0,0,0,3,0,3,0,0,3098.0,500.0469977912076,6.085240000000005,101.69999999999999,2,5,6,31,0,0.0,0.0,0.0,0.0,0.0,25.619834710743802,11.421457673155274,6.756679115196783,318.45000000000095,180.0073832058592,15.160178952647087,19.561238581530247,10.05365155780638,4.923311048817671,390.8343350048244,160.0
C1[C@]2([C@H]3[C@H]2[C@@]([C@H]1C3)(C(O)=O)N)C(O)=O,C9H11NO4,197.068807832,2.0642915537672746,367.8234550819733,249.2090250187501,-1.1,2039.1422219058738,5.640866356260319,3.023157809834558,45.07801199162712,48,27,91.0,47,0.5274725274725275,0.574468085106383,14,9,0.6428571428571429,0.35714285714285715,0.5555555555555556,5,2,0.14285714285714285,0.2222222222222222,7,0.5,0.7777777777777778,0,0.0,0.0,4,0,4,0,0,0,4,0,255.0,364.21284985568536,-0.49089999999999995,100.62,3,3,2,14,5,5.0,0.0,0.0,0.0,0.0,9.2421875,2.225921521997622,0.7485822306238186,129.94999999999996,79.89269688390699,15.946722266843596,19.802129157825057,5.733667477162185,22.892526297683823,164.23569962743042,90.0
c1(ccc(cc1C#N)NC(c1nc(c2ccc(Cl)cc2)cs1)=O)N1CCC(O)CC1,C22H19ClN4O2S,438.091724528,1.4820771909397752,1099.070479597202,352.3335098671924,-2.9199999999999995,9598996.053127304,2.4135112420405154,4.438854407191964,85.22280620996708,243,39,435.0,60,0.5586206896551724,0.65,30,22,0.7333333333333333,0.0,0.0,0,16,0.5333333333333333,0.7272727272727273,5,0.16666666666666666,0.22727272727272727,1,0.03333333333333333,0.045454545454545456,0,1,1,2,1,3,0,0,2832.0,385.84582413186746,4.548580000000005,89.25,2,6,4,30,0,0.0,0.0,0.0,0.0,0.0,23.168044077134986,10.744801512287335,5.88,310.3500000000007,182.91566404463165,15.323225729697514,9.901064578912528,10.216698334856808,0.0,373.22883845455664,158.0
C([C@@H](O[Si](C(C)(C)C)(C)C)C(OC)=O)c1ccc(O)cc1,C16H26O4Si,310.16003584199996,2.9147797916198743,474.0454979265961,213.54887502163473,-1.3331168831168831,23153.88075869856,2.7656664116312477,2.2216050953516433,53.927567664874935,110,19,210.0,34,0.5238095238095238,0.5588235294117647,21,16,0.7619047619047619,0.047619047619047616,0.0625,1,7,0.3333333333333333,0.4375,9,0.42857142857142855,0.5625,0,0.0,0.0,0,0,0,1,0,1,0,0,942.0,332.55375505322445,3.4981000000000027,55.760000000000005,1,4,5,21,1,1.0,0.0,0.0,0.0,0.0,19.047619047619047,7.513007284079085,5.6055363321799305,256.2899999999999,127.76798634900196,14.269395374760006,19.06393255883183,0.0,14.421359640447841,322.1596806309803,104.0
c12c(c(c(C)nc1cccc2)C(\C=C\c1ccncc1)=O)Oc1cc(c(OC)cc1)OC,C26H22N2O4,426.1579571839999,1.811207629887217,1300.2222114288477,367.73835003173104,-4.189999999999999,21761913.602698788,2.413571274168513,3.8687628215972443,84.96079739714565,141,30,496.0,65,0.2842741935483871,0.46153846153846156,32,26,0.8125,0.0,0.0,0,23,0.71875,0.8846153846153846,3,0.09375,0.11538461538461539,0,0.0,0.0,0,0,0,2,2,4,0,0,2941.0,419.06562731868144,5.643820000000004,70.54,0,6,7,32,0,0.0,0.0,0.0,0.0,0.0,25.103673469387754,12.109375,6.177514792899408,321.3000000000011,185.6687594680131,14.210588861400147,19.005126045471968,14.210588861400147,0.0,388.10670165782324,166.0
c12n(cc(n1)C(F)(F)F)CCN(C2)C(C[C@@H](Cc1c(ccc(c1)F)F)N)=O,C17H17F5N4O,388.13225226400004,1.6148389409222386,848.3346897440772,375.04998448324966,-2.4899999999999993,963670.402306635,3.236989531717879,4.636922274520625,77.38887036898952,211,43,351.0,52,0.6011396011396012,0.8269230769230769,27,17,0.6296296296296297,0.037037037037037035,0.058823529411764705,1,10,0.37037037037037035,0.5882352941176471,7,0.25925925925925924,0.4117647058823529,0,0.0,0.0,0,1,1,1,1,2,0,0,2065.0,430.34056281043274,2.4824,64.15,1,4,4,27,1,1.0,0.0,0.0,0.0,0.0,21.702734839476815,8.788534342888047,5.538461538461538,246.60000000000002,151.12990645765183,15.20067685580402,26.74661242244592,5.733667477162185,29.546509023531687,311.0151413350487,144.0
n12c(CN(C(C[C@@H](Cc3c(ccc(c3)F)F)N)=O)CC2)nnc1C(F)(F)F,C16H16F5N5O,389.12750123200004,1.6197998030539316,850.2119175708962,375.0499844832497,-2.5599999999999996,976510.9635628031,3.1401693653977123,4.721801442092822,76.99047495672191,214,40,351.0,53,0.6096866096866097,0.7547169811320755,27,16,0.5925925925925926,0.037037037037037035,0.0625,1,9,0.3333333333333333,0.5625,7,0.25925925925925924,0.4375,0,0.0,0.0,0,1,1,1,1,2,0,0,2057.0,407.8909167902615,1.8774000000000004,77.04,1,5,4,27,1,1.0,0.0,0.0,0.0,0.0,21.702734839476815,8.788534342888047,5.331434674261303,242.48999999999995,150.31800800700307,15.20067685580402,26.74661242244592,5.733667477162185,35.58416525603466,304.7159167089114,144.0
c1(c(CNC(c2ccc(OC(F)(F)F)cc2)=[NH2+])cccc1)C(F)(F)F,C16H13F6N2O+,363.09265877609005,2.0404265289475267,737.5255393801455,216.2035295438842,-2.7099999999999995,212461.5174426311,2.669447390022796,3.0668548455412394,68.2224557968341,112,23,300.0,41,0.37333333333333335,0.5609756097560976,25,16,0.64,0.0,0.0,0,13,0.52,0.8125,3,0.12,0.1875,0,0.0,0.0,0,0,0,2,0,2,0,0,1716.0,364.21284985568536,2.8995000000000006,46.849999999999994,2,1,4,25,0,0.0,0.0,0.0,0.0,0.0,21.301775147928993,8.79224376731302,6.91017251635931,223.01999999999992,138.29023661308457,4.736862953800049,36.48863684564049,15.462935163597901,23.85162070145476,288.8314233434305,128.0
N12[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H](CSSC[C@@H](C(N[C@H](C(N3[C@H](C(NCC2=O)=O)CCC3)=O)C)=O)N)C(O)=O)=O)CO)=O)CCCCN)=O)CO)=O)CCC1,C33H54N10O12S2,846.3364091680003,1.8526651232141726,1494.4448290008795,1015.215050095192,-4.230000000000002,1469435229669.2632,5.752853216829616,4.68824464822216,152.50074145172718,509,49,1596.0,101,0.31892230576441105,0.48514851485148514,57,33,0.5789473684210527,0.14035087719298245,0.24242424242424243,8,9,0.15789473684210525,0.2727272727272727,24,0.42105263157894735,0.7272727272727273,0,0.0,0.0,0,3,3,0,0,0,0,0,14000.0,1621.132937176961,-5.551000000000009,345.0199999999999,11,15,7,57,8,8.0,0.0,0.0,0.0,0.0,51.35076127549555,26.46875,16.007842368395256,607.4900000000018,336.3811093580756,68.48746822458543,58.47041684116851,43.36806657836235,121.31999009088602,770.9948423058448,278.0
C1(\c2c(C=Cc3c1cccc3)cccc2)=C1\CCN(C(CNC(OC(C)(C)C)=O)=O)CC1,C27H30N2O3,430.2256428199999,1.500766448123878,1030.575463204912,251.86917501586572,-3.34,16091641.92309698,2.598498682379031,3.250775711584439,89.10264942674412,147,24,496.0,63,0.2963709677419355,0.38095238095238093,32,27,0.84375,0.0,0.0,0,18,0.5625,0.6666666666666666,9,0.28125,0.3333333333333333,0,0.0,0.0,1,1,2,2,0,2,0,0,3164.0,464.75800154489,5.119400000000006,58.64,1,3,2,32,0,0.0,0.0,0.0,0.0,0.0,25.103673469387754,11.16,6.575963718820861,342.4200000000013,189.31804595348905,14.953561288656857,14.325937321943691,5.316788604006331,11.694290881922104,426.32183677341544,170.0
c12c([C@@H]([C@@H](C1)SC)O)ccc(c2)Cl,C10H11ClOS,214.021913652,2.3787598744005063,326.7008263350793,184.33350986719225,-0.1800000000000001,1300.7721217145108,3.411346102697589,2.380141761331556,33.91703952599268,59,27,78.0,27,0.7564102564102564,1.0,13,10,0.7692307692307693,0.15384615384615385,0.2,2,6,0.46153846153846156,0.6,4,0.3076923076923077,0.4,0,0.0,0.0,1,0,1,1,0,1,0,0,229.0,216.0,2.661100000000001,20.23,1,2,1,13,2,2.0,0.0,0.0,0.0,0.0,9.551020408163266,3.63,1.646090534979424,151.59999999999985,87.1059504279971,5.106527394840706,5.106527394840706,0.0,0.0,180.50433590331687,68.0
c12c(C[C@@H](C1=O)S(C)(=O)=O)cc(cc2)C#C,C12H10O3S,234.03506518,2.511536286585964,605.6413106733854,192.71880002307705,-1.6,4266.892515899241,3.3729077180029323,3.03635404034647,43.411275990996714,80,29,120.0,33,0.6666666666666666,0.8787878787878788,16,12,0.75,0.0625,0.08333333333333333,1,7,0.4375,0.5833333333333334,3,0.1875,0.25,2,0.125,0.16666666666666666,1,0,1,1,0,1,0,0,412.0,243.55492193753753,0.8199,51.21,0,3,1,16,1,1.0,0.0,0.0,0.0,0.0,12.456747404844291,4.349112426035503,2.3397612488521577,166.3799999999998,94.40137052603701,0.0,13.212334168400758,0.0,15.087191166399677,209.55631538088093,86.0
c1(c2c(cc(Cl)cc2)[nH]n1)c1cc2cc(S(N)(=O)=O)ccc2[nH]1,C15H11ClN4O2S,346.029124272,1.910632706113363,1160.8747235728392,316.33350986719233,-2.349999999999999,257795.0823600994,2.5122822581809334,4.25742506518482,72.26089358230497,111,24,253.0,53,0.43873517786561267,0.4528301886792453,23,15,0.6521739130434783,0.0,0.0,0,15,0.6521739130434783,1.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2,4,0,0,1198.0,374.9773326482549,3.0120000000000005,104.63,3,3,2,23,0,0.0,0.0,0.0,0.0,0.0,16.467455621301774,6.06375,3.1327874688501245,224.6199999999998,135.86218159672072,4.9839785209472085,8.417796984328938,5.138973737607942,10.023291153407584,249.1663187307807,132.0
N1(c2ccccn2)CCN(CCNc2cc([nH]nc2)=O)CC1,C15H20N6O,300.16985925999995,1.4161911486542722,635.7358612293273,277.8887250245194,-2.4099999999999997,159103.41957432148,2.368870576121667,4.0809733060832984,58.28747084991993,116,26,231.0,38,0.5021645021645021,0.6842105263157895,22,15,0.6818181818181818,0.0,0.0,0,9,0.4090909090909091,0.6,6,0.2727272727272727,0.4,0,0.0,0.0,0,1,1,0,2,2,0,0,1294.0,234.2477321128211,0.39899999999999985,77.15,2,6,5,22,0,0.0,0.0,0.0,0.0,0.0,16.84375,8.74089490114464,5.2631578947368425,229.5799999999997,128.5307679937142,10.216698334856808,0.0,15.775965229908817,0.0,268.0788973137348,110.0
c1(n2c(c(NC3CCCC3)ccc2)nc1c1ccc(C)cc1)c1nc(Nc2ccccc2)ncc1,C29H28N6,460.2375448960001,1.488802422567339,1450.3428864750383,375.32331253245235,-4.1899999999999995,250414157.98108545,2.5059784119017543,4.585801661888738,100.25528067422007,178,41,595.0,77,0.2991596638655462,0.5324675324675324,35,29,0.8285714285714286,0.0,0.0,0,23,0.6571428571428571,0.7931034482758621,6,0.17142857142857143,0.20689655172413793,0,0.0,0.0,1,0,1,2,3,5,0,0,3667.0,430.34056281043274,6.864820000000005,67.14,2,6,6,35,0,0.0,0.0,0.0,0.0,0.0,25.2875,11.806760204081632,5.872153820205768,358.29000000000127,204.6633359758074,10.633577208012662,0.0,10.633577208012662,0.0,413.2078740188289,192.0
c1(\C=C\c2ccccc2)cc(ccn1)N,C13H12N2,196.100048384,2.188266492252821,460.97198605769694,135.28421251514425,-2.0899999999999994,3766.30421627428,2.0559554964262947,2.5394495466795313,34.60777084415068,40,12,105.0,23,0.38095238095238093,0.5217391304347826,15,13,0.8666666666666667,0.0,0.0,0,13,0.8666666666666667,1.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1,2,0,0,412.0,132.5745073534124,2.8342,38.91,1,2,2,15,0,0.0,0.0,0.0,0.0,0.0,11.484375,5.915,3.8109640831758034,162.16999999999976,89.08831720012917,5.733667477162185,0.0,5.733667477162185,0.0,190.4296575236505,72.0
c12c(N[C@@H](CC3CCCCC3)C(N[C@@H]3C(CO[C@H]3C)=O)=O)nc(=O)oc1cccc2,C22H27N3O5,413.19507096399997,1.5913825712581453,982.1419917035525,444.43760004615416,-2.7399999999999993,8261875.813713227,3.745499315900701,4.594389993657899,86.23157385176503,230,49,435.0,60,0.5287356321839081,0.8166666666666667,30,22,0.7333333333333333,0.1,0.13636363636363635,3,10,0.3333333333333333,0.45454545454545453,12,0.4,0.5454545454545454,0,0.0,0.0,1,1,2,1,1,2,0,0,2410.0,524.0467536394058,2.4114999999999993,110.53000000000002,2,7,6,30,3,3.0,0.0,0.0,0.0,0.0,23.168044077134986,10.744801512287335,5.88,306.5900000000009,173.93289564753604,19.78759109886606,18.743088258997037,16.389640030242116,17.839744480525376,376.32850199805495,158.0
c12c(c(ccc1N1CCOCC1)OC)nc(s2)NC(c1cc(ncc1)OCCN(C)C)=O,C22H27N5O4S,457.178375344,1.5427707087656157,1081.368464987377,435.39850002884634,-2.9499999999999997,24236309.306204822,2.5902527122956034,4.621328120687094,89.4007435851896,241,48,496.0,63,0.48588709677419356,0.7619047619047619,32,22,0.6875,0.0,0.0,0,13,0.40625,0.5909090909090909,9,0.28125,0.4090909090909091,0,0.0,0.0,0,1,1,1,2,3,0,0,3250.0,385.84582413186746,2.7292000000000005,89.05000000000001,1,9,8,32,0,0.0,0.0,0.0,0.0,0.0,25.103673469387754,12.109375,6.575963718820861,332.7300000000012,190.46509839261674,24.010408323101103,19.005126045471968,19.690424242456906,0.0,394.50436176857664,166.0
C=1([C@@H]2C[C@@](C[C@@H]2ON1)(C(O)=O)N)C(O)=O,C8H10N2O5,214.05897142,2.206843043325894,366.0435296458386,284.22857502740396,-1.63,2718.043138274633,4.374670799104173,2.759126200149768,45.455124764868145,79,27,105.0,33,0.7523809523809524,0.8181818181818182,15,8,0.5333333333333333,0.2,0.375,3,3,0.2,0.375,5,0.3333333333333333,0.625,0,0.0,0.0,1,1,2,0,0,0,0,0,339.0,311.9871792237623,-0.9820999999999991,122.21000000000001,3,5,2,15,3,3.0,0.0,0.0,0.0,0.0,11.484375,3.7856,1.8512396694214877,138.26999999999992,84.4964921378846,20.784310850580233,24.63971774156169,5.733667477162185,29.499408262196738,180.24670195278344,82.0
c12\C(=C\c3c(cc[nH]3)OC)C(=O)Nc1ccc(c2C#CC1(CCNCC1)O)F,C21H20FN3O3,381.14886972,1.8136508025802005,1023.2472790279502,335.3139598585384,-3.0799999999999996,3352368.8393627605,3.3323258138934317,4.032666568192432,78.53583426662883,205,39,378.0,61,0.5423280423280423,0.639344262295082,28,21,0.75,0.0,0.0,0,13,0.4642857142857143,0.6190476190476191,6,0.21428571428571427,0.2857142857142857,2,0.07142857142857142,0.09523809523809523,0,2,2,1,1,2,0,0,1997.0,396.81733833087486,2.1211000000000007,86.38000000000001,4,4,2,28,0,0.0,0.0,0.0,0.0,0.0,21.240374609781476,9.013333333333334,4.541789841440473,273.92000000000036,161.34454190944348,25.460946077600624,19.028342580387395,15.37044016181271,11.418271652029583,342.24670392954084,152.0
