MOLECULE,Source,SMILES,meanComplexity,stdevComplexity,Votes,DESCRIPTORCOMPLEXITY_APCOMPLEX,DESCRIPTORCOMPLEXITY_TTCOMPLEX,DESCRIPTORCOMPLEXITY_UNIQUEAP,DESCRIPTORCOMPLEXITY_UNIQUETT,MOE_2D_APOL,MOE_2D_A_ACC,MOE_2D_A_ACID,MOE_2D_A_ARO,MOE_2D_A_BASE,MOE_2D_A_COUNT,MOE_2D_A_DON,MOE_2D_A_HEAVY,MOE_2D_A_HYD,MOE_2D_A_IC,MOE_2D_A_ICM,MOE_2D_A_NB,MOE_2D_A_NBR,MOE_2D_A_NC,MOE_2D_A_NCL,MOE_2D_A_NF,MOE_2D_A_NH,MOE_2D_A_NI,MOE_2D_A_NN,MOE_2D_A_NO,MOE_2D_A_NP,MOE_2D_A_NS,MOE_2D_BALABANJ,MOE_2D_BCUT_PEOE_0,MOE_2D_BCUT_PEOE_1,MOE_2D_BCUT_PEOE_2,MOE_2D_BCUT_PEOE_3,MOE_2D_BCUT_SLOGP_0,MOE_2D_BCUT_SLOGP_1,MOE_2D_BCUT_SLOGP_2,MOE_2D_BCUT_SLOGP_3,MOE_2D_BCUT_SMR_0,MOE_2D_BCUT_SMR_1,MOE_2D_BCUT_SMR_2,MOE_2D_BCUT_SMR_3,MOE_2D_BPOL,MOE_2D_B_1ROTN,MOE_2D_B_1ROTR,MOE_2D_B_AR,MOE_2D_B_COUNT,MOE_2D_B_DOUBLE,MOE_2D_B_HEAVY,MOE_2D_B_ROTN,MOE_2D_B_ROTR,MOE_2D_B_SINGLE,MOE_2D_B_TRIPLE,MOE_2D_CHI0,MOE_2D_CHI0V,MOE_2D_CHI0V_C,MOE_2D_CHI0_C,MOE_2D_CHI1,MOE_2D_CHI1V,MOE_2D_CHI1V_C,MOE_2D_CHI1_C,MOE_2D_CHIRAL,MOE_2D_CHIRAL_U,MOE_2D_DENSITY,MOE_2D_DIAMETER,MOE_2D_FCHARGE,MOE_2D_GCUT_PEOE_0,MOE_2D_GCUT_PEOE_1,MOE_2D_GCUT_PEOE_2,MOE_2D_GCUT_PEOE_3,MOE_2D_GCUT_SLOGP_0,MOE_2D_GCUT_SLOGP_1,MOE_2D_GCUT_SLOGP_2,MOE_2D_GCUT_SLOGP_3,MOE_2D_GCUT_SMR_0,MOE_2D_GCUT_SMR_1,MOE_2D_GCUT_SMR_2,MOE_2D_GCUT_SMR_3,MOE_2D_KIER1,MOE_2D_KIER2,MOE_2D_KIER3,MOE_2D_KIERA1,MOE_2D_KIERA2,MOE_2D_KIERA3,MOE_2D_KIERFLEX,MOE_2D_LIP_ACC,MOE_2D_LIP_DON,MOE_2D_LIP_DRUGLIKE,MOE_2D_LIP_VIOLATION,MOE_2D_LOGP(O/W),MOE_2D_LOGS,MOE_2D_MR,MOE_2D_MUTAGENIC,MOE_2D_NMOL,MOE_2D_OPR_BRIGID,MOE_2D_OPR_LEADLIKE,MOE_2D_OPR_NRING,MOE_2D_OPR_NROT,MOE_2D_OPR_VIOLATION,MOE_2D_PC+,MOE_2D_PC-,MOE_2D_PEOE_PC+,MOE_2D_PEOE_PC-,MOE_2D_PEOE_RPC+,MOE_2D_PEOE_RPC-,MOE_2D_PEOE_VSA+0,MOE_2D_PEOE_VSA+1,MOE_2D_PEOE_VSA+2,MOE_2D_PEOE_VSA+3,MOE_2D_PEOE_VSA+4,MOE_2D_PEOE_VSA+5,MOE_2D_PEOE_VSA+6,MOE_2D_PEOE_VSA-0,MOE_2D_PEOE_VSA-1,MOE_2D_PEOE_VSA-2,MOE_2D_PEOE_VSA-3,MOE_2D_PEOE_VSA-4,MOE_2D_PEOE_VSA-5,MOE_2D_PEOE_VSA-6,MOE_2D_PEOE_VSA_FHYD,MOE_2D_PEOE_VSA_FNEG,MOE_2D_PEOE_VSA_FPNEG,MOE_2D_PEOE_VSA_FPOL,MOE_2D_PEOE_VSA_FPOS,MOE_2D_PEOE_VSA_FPPOS,MOE_2D_PEOE_VSA_HYD,MOE_2D_PEOE_VSA_NEG,MOE_2D_PEOE_VSA_PNEG,MOE_2D_PEOE_VSA_POL,MOE_2D_PEOE_VSA_POS,MOE_2D_PEOE_VSA_PPOS,MOE_2D_PETITJEAN,MOE_2D_PETITJEANSC,MOE_2D_Q_PC+,MOE_2D_Q_PC-,MOE_2D_Q_RPC+,MOE_2D_Q_RPC-,MOE_2D_Q_VSA_FHYD,MOE_2D_Q_VSA_FNEG,MOE_2D_Q_VSA_FPNEG,MOE_2D_Q_VSA_FPOL,MOE_2D_Q_VSA_FPOS,MOE_2D_Q_VSA_FPPOS,MOE_2D_Q_VSA_HYD,MOE_2D_Q_VSA_NEG,MOE_2D_Q_VSA_PNEG,MOE_2D_Q_VSA_POL,MOE_2D_Q_VSA_POS,MOE_2D_Q_VSA_PPOS,MOE_2D_RADIUS,MOE_2D_REACTIVE,MOE_2D_RINGS,MOE_2D_RPC+,MOE_2D_RPC-,MOE_2D_RSYNTH,MOE_2D_SLOGP,MOE_2D_SLOGP_VSA0,MOE_2D_SLOGP_VSA1,MOE_2D_SLOGP_VSA2,MOE_2D_SLOGP_VSA3,MOE_2D_SLOGP_VSA4,MOE_2D_SLOGP_VSA5,MOE_2D_SLOGP_VSA6,MOE_2D_SLOGP_VSA7,MOE_2D_SLOGP_VSA8,MOE_2D_SLOGP_VSA9,MOE_2D_SMR,MOE_2D_SMR_VSA0,MOE_2D_SMR_VSA1,MOE_2D_SMR_VSA2,MOE_2D_SMR_VSA3,MOE_2D_SMR_VSA4,MOE_2D_SMR_VSA5,MOE_2D_SMR_VSA6,MOE_2D_SMR_VSA7,MOE_2D_TPSA,MOE_2D_VADJEQ,MOE_2D_VADJMA,MOE_2D_VDISTEQ,MOE_2D_VDISTMA,MOE_2D_VDW_AREA,MOE_2D_VDW_VOL,MOE_2D_VSA_ACC,MOE_2D_VSA_ACID,MOE_2D_VSA_BASE,MOE_2D_VSA_DON,MOE_2D_VSA_HYD,MOE_2D_VSA_OTHER,MOE_2D_VSA_POL,MOE_2D_WEIGHT,MOE_2D_WEINERPATH,MOE_2D_WEINERPOL,MOE_2D_ZAGREB,SP3CARBONS_CAR_ALLATOM_RATIO,SP3CARBONS_CAR_ALLCARBON_RATIO,SP3CARBONS_CAR_COUNT,SP3CARBONS_CHIRAL_ALLATOM_RATIO,SP3CARBONS_CHIRAL_ALLCARBON_RATIO,SP3CARBONS_CHIRAL_COUNT,SP3CARBONS_CSP2_ALLATOM_RATIO,SP3CARBONS_CSP2_ALLCARBON_RATIO,SP3CARBONS_CSP2_COUNT,SP3CARBONS_CSP3_ALLATOM_RATIO,SP3CARBONS_CSP3_ALLCARBON_RATIO,SP3CARBONS_CSP3_COUNT,SP3CARBONS_CSP_ALLATOM_RATIO,SP3CARBONS_CSP_ALLCARBON_RATIO,SP3CARBONS_CSP_COUNT,SP3CARBONS_TOTALATOM_COUNT,SP3CARBONS_TOTALCARBON_COUNT
266977,MDDR,c1(C(Oc2ccc(\C=C\C(N)=[NH2+])cc2)=O)ccco1,1.631578947,0.58133479,38,0.48,0.6,82,18,37.91431,1,0,11,2,32,0,19,10,51.836426,1.6198883,0,0,14,0,0,13,0,2,3,0,0,1.6321853,-2.2172978,-0.63187498,0.73831153,2.2327523,-2.9268744,-0.52680659,0.82366234,2.3698194,-1.9020798,-0.48760632,0.92347276,2.5392992,17.68169,4,0.2,11,33,3,20,5,0.25,19,0,13.664926,10.075598,7.6961522,9.2507124,9.1478672,5.5669417,3.9373927,5.6910715,0,0,0.81524068,12,1,-0.82773864,-0.402585,0.14101191,2.2567086,-2.1876132,-0.29935509,0.19930565,2.3532493,-0.55959362,-0.21192953,0.25693586,2.5376675,15.39,7.6952662,5.1199999,10.233251,4.9886441,3.2535951,2.6868446,5,4,1,0,2.0339999,-4.1848202,7.2128053,0,1,12,1,2,4,0,0,0,1.9707419,-0.97074187,0.24197125,0.45841965,112.868,0,24.267014,22.058474,43.943497,0,25.899061,0,0,0,0,0,16.070677,2.503756,0.642919,0.075014725,0.075014725,0.35708097,0.92498529,0.28206626,159.1935,18.574432,18.574432,88.416992,229.03606,69.84256,0.5,1,0,0,0,0,1,0,0,0,1,0,247.61049,0,0,0,247.61049,0,6,0,2,0,0,1,0.62830001,75.569038,10.073384,0,0,32.496613,9.5073462,0,143.40872,17.643185,5.2434282,7.0262299,33.369564,42.671856,0,13.877824,32.897186,143.40872,27.716568,0,91.050003,0.5023343,5.321928,3.4035122,8.1438932,247.61049,299.50052,13.566921,0,35.484978,35.484978,137.13501,61.423569,49.051899,257.26898,837,22,92,0.526,0.714,10,0,0,0,0.211,0.286,4,0,0,0,0,0,0,19,14
267075,MDDR,c12c(c(c(\N=C3\NCCN3)cc1C#N)C)ncs2,2.444444444,0.831479419,36,0.58,0.69,89,27,37.521515,2,0,9,3,30,0,18,11,49.557976,1.6519326,0,0,12,0,0,12,0,5,0,0,1,1.6684403,-2.3340883,-0.58046979,0.66625559,2.5925012,-2.9599214,-0.52138871,0.72072202,2.4182656,-2.1393142,-0.35438603,0.87175697,2.8155448,19.358484,1,0.050000001,10,32,1,20,2,0.1,20,1,12.53517,10.688087,7.0689139,7.9996357,8.7920246,6.5593486,2.8273504,3.6354284,0,0,0.85441697,8,1,-0.76529074,-0.41371685,0.14983936,2.454066,-2.1868522,-0.33119449,0.20585142,2.4609199,-0.53147191,-0.18912728,0.24700487,2.7216892,13.005,5.5510206,2.5246549,9.5391674,3.990685,1.7881111,2.1148784,5,3,1,0,1.77,-2.84392,7.1547494,0,1,16,1,3,3,0,0,0,1.7160894,-0.71608931,0.2688922,0.36026919,69.70105,29.207598,0,26.460169,0,40.59901,15.681574,4.1846013,17.047728,0,17.742489,0,5.6825762,0,0.72619843,0.19733122,0.025110055,0.27380159,0.80266881,0.24869154,164.34364,44.657394,5.6825762,61.963161,181.6494,56.280586,0.5,1,0,0,0,0,1,0,0,0,1,0,226.30679,0,0,0,226.30679,0,4,0,3,0,0,0.44444445,-0.262696,52.80703,18.684622,0,84.54026,6.37115,0,0,35.920296,0,67.360451,7.0707102,16.78553,47.844887,36.0215,22.972897,5.6466751,33.030369,38.778248,64.603706,74.709999,0.53921634,5.321928,2.8892817,8.0546446,226.30679,288.18832,23.425066,0,17.047728,17.047728,149.85292,35.981079,40.472794,258.32901,582,26,96,0.389,0.583,7,0,0,0,0.056,0.083,1,0.167,0.25,3,0.056,0.083,1,18,12
267078,MDDR,c12c(C=C)c(ccc1scn2)\N=C1\NCCN1,2.305555556,0.843914307,36,0.53,0.67,72,24,37.08831,1,0,9,3,30,0,17,12,48.081451,1.602715,0,0,12,0,0,13,0,4,0,0,1,1.6338627,-2.3340883,-0.72826374,0.77687925,2.5921872,-2.9589734,-0.70476902,0.72236294,2.3805623,-2.1393142,-0.58255291,0.88489282,2.8151329,19.791691,2,0.10526316,10,32,2,19,2,0.10526316,20,0,11.664926,10.10268,6.9307213,8.1293917,8.381341,6.3659987,2.8576071,3.9318516,0,0,0.83434033,8,1,-0.7654174,-0.40455586,0.15621278,2.4292507,-2.1868017,-0.31591678,0.22145672,2.4518235,-0.53132766,-0.22635217,0.26768053,2.7071905,12.055402,5.3254437,2.4197531,9.0639553,3.926208,1.7561851,2.0933514,4,3,1,0,2.6110001,-3.1157601,6.9953461,0,1,16,1,3,3,0,0,0,1.5417311,-0.54173106,0.29930797,0.47567379,83.30101,8.9080906,0,26.460169,0,40.59901,15.681574,19.993095,17.047728,0,0,0,5.6825762,0,0.71533865,0.19627309,0.026105991,0.28466135,0.80372691,0.25855535,155.71008,42.7234,5.6825762,61.963161,174.94986,56.280586,0.5,1,0,0,0,0,1,0,0,0,1,0,217.67325,0,0,0,217.67325,0,4,0,3,0,0,0.47058824,0.20020001,52.80703,18.684622,0,36.879158,3.185575,0,0,53.56348,17.643185,66.135231,7.1346102,16.78553,16.78553,36.0215,3.185575,5.6466751,50.673553,56.421432,63.378483,50.919998,0.56150466,5.2479277,2.8620777,7.8820662,217.67325,278.33484,5.6825762,0,17.047728,17.047728,179.26137,15.681574,22.730305,245.33,504,23,90,0.412,0.583,7,0,0,0,0.176,0.25,3,0.118,0.167,2,0,0,0,17,12
267184,MDDR,c1(c(ccc(c1)C(Nc1c([nH]cn1)C(N)=O)=O)OC)OC1CCCC1,2.315789474,0.798197415,38,0.6,0.77,180,37,50.863861,6,0,11,0,45,4,25,13,75.207962,1.671288,0,0,17,0,0,20,0,4,4,0,0,1.5414994,-2.4966919,-0.62356383,0.64395082,2.7297125,-2.4993718,-0.55978191,0.69556224,2.8258288,-2.2559218,-0.4430601,0.79768133,2.9706905,29.59214,6,0.22222222,11,47,2,27,7,0.25925925,34,0,17.81119,13.872735,10.215178,11.275657,12.079719,8.0741339,4.8045306,5.7828231,0,0,0.84977901,12,0,-0.82539523,-0.4440839,0.092688084,2.5810466,-1.3703924,-0.33328313,0.16715789,2.6779068,-0.53139472,-0.21826096,0.20126298,2.8383365,19.753086,9.2739229,5.0416665,14.365263,6.6476398,3.5748541,3.8198037,8,4,1,0,0.97273999,-3.73207,9.1671495,0,1,16,1,3,7,0,0,0,1.8904885,-1.8904885,0.16797096,0.17503996,110.65946,2.2085397,25.375559,53.548542,24.790518,12.949531,12.949531,0,0,17.742489,5.6825762,11.365152,27.133842,5.0075121,0.69556546,0.21631773,0.1406097,0.30443454,0.78368229,0.16382484,215.21716,66.931572,43.506508,94.196083,242.48169,50.689579,0.5,1,0,0,0,0,1,0,0,0,1,0,309.41327,0,0,0,309.41327,0,6,0,3,0,0,1,2.0908999,54.896965,45.313847,23.254179,0,53.666756,35.383869,0,69.71508,75.473625,12.814776,9.0936804,47.724434,38.785305,16.78553,22.897827,53.235859,145.18871,10.517568,35.383869,119.33,0.42433795,5.7548876,3.443748,8.9951992,309.41327,381.52386,32.141354,0,0,23.425066,180.60155,61.880142,66.931572,344.371,1585,35,128,0.36,0.529,9,0,0,0,0.08,0.118,2,0.24,0.353,6,0,0,0,25,17
267215,MDDR,c1(c(c2ccncc2)[nH]c(c1)c1c(cccc1)N)c1ccc(F)cc1,2.270833333,0.809824655,48,0.27,0.38,80,20,51.485687,1,0,23,0,41,2,25,22,58.66608,1.43088,0,0,21,0,1,16,0,3,0,0,0,1.4749005,-2.2563384,-0.63487262,0.71596956,2.2834048,-2.3271351,-0.5219782,0.80591482,2.486908,-1.8949152,-0.48305026,0.85431087,2.6437469,20.014313,3,0.10714286,23,44,0,28,3,0.10714286,21,0,17.225405,13.408082,11.505553,13.811191,12.220346,7.9641399,6.4700847,9.2491493,0,0,0.77184469,11,0,-0.85205168,-0.38684991,0.092154391,2.5663898,-1.3343803,-0.26215711,0.20509396,2.7456341,-0.42338806,-0.20809758,0.19305076,2.8944166,18.367348,8.3471403,4.1352797,11.861982,5.2826295,2.5773959,2.5064981,3,3,1,1,4.7600002,-5.8025599,9.8018045,1,1,23,1,4,3,1,0,0,0.79215962,-0.79215962,0.17691359,0.30968767,182.7276,60.697666,9.0208454,0,0,0,0,0,0,17.742489,0,23.273788,0,0,0.92069244,0.13976672,0.079307564,0.079307564,0.86023325,0,270.1886,41.016277,23.273788,23.273788,252.44611,0,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,293.4624,0,0,0,293.4624,0,6,0,4,0,0,1,5.132,32.897186,16.78553,25.906548,0,0,0,0,246.75954,0,17.716862,9.92661,0,31.745644,25.906548,0,21.012543,261.40094,0,0,54.700001,0.43513325,5.8073549,3.227138,9.02493,293.4624,405.84589,5.6825762,0,0,23.425066,264.35474,0,29.107641,329.37799,1439,39,134,0.84,1,21,0,0,0,0,0,0,0,0,0,0,0,0,25,21
267417,MDDR,c12c([nH]c(n2)CN2CCN(C)CC2)cccc1NC(c1c(cc(C(N(c2c(cc(C)cc2)OCCCCCC(N2CCN(C)CC2)=O)C)=O)cc1)OC)=O,3.466666667,0.777460253,45,0.37,0.52,535,56,122.9772,7,0,21,3,111,3,54,37,166.43616,1.4994248,0,0,41,0,0,57,0,8,5,0,0,0.93269175,-2.8015738,-0.51934952,0.64050531,2.8187866,-3.6266625,-0.54054254,0.53728521,2.7073724,-2.63026,-0.43674481,0.71178335,2.9756203,79.578796,16,0.27118644,22,116,3,59,17,0.28813559,91,0,38.191296,32.478531,26.595648,28.769009,26.087759,19.317312,10.927192,13.47633,0,0,0.78301519,31,3,-0.88480538,-0.39580792,0.051938474,2.9578512,-2.277807,-0.33577687,0.14991961,2.9552004,-0.64230472,-0.21260169,0.1393674,3.1889417,43.575409,21.313503,12.04507,34.027847,16.561756,9.3279228,10.436313,13,5,0,2,3.375,-6.4906201,21.047518,0,1,34,0,6,18,4,0,0,6.0350294,-3.0350294,0.060673703,0.10838329,203.3019,35.383644,84.515106,76.257439,24.140093,25.899061,209.89546,18.017035,0,0,0,17.047728,40.700764,5.0075121,0.56402922,0.10912831,0.084786423,0.43597075,0.8908717,0.35118434,417.47513,80.773041,62.756004,322.69061,659.3927,259.93463,0.48387095,0.9375,0,0,0,0,1,0,0,0,1,0,740.16577,0,0,0,740.16577,0,16,0,6,0,0,1,0.88451999,34.497032,53.696945,40.647747,168.44289,59.609077,134.07542,0,163.07693,75.473625,67.765945,20.934349,80.959587,41.909618,19.909843,22.371502,27.812519,252.70186,184.21924,167.40144,130.17999,0.2444265,6.8826432,4.6293874,11.182975,740.16577,874.18738,45.708275,0,0,5.6825762,627.37061,50.039154,62.756004,741.95801,15347,87,282,0.352,0.463,19,0,0,0,0.056,0.073,3,0.352,0.463,19,0,0,0,54,41
267493,MDDR,c1(OC(CC)CC)c(cnc(c1)\C(=C\c1c(cncc1Cl)Cl)C#N)OC,2.684210526,0.830512307,38,0.54,0.62,175,29,55.373066,5,0,12,0,45,0,26,20,76.95726,1.7101612,0,0,19,2,0,19,0,3,2,0,0,2.0051572,-2.6235104,-0.5488106,0.53742689,2.5937192,-2.5889411,-0.38508219,0.6206882,2.663197,-2.3856826,-0.27910298,0.77504063,2.8299112,28.742933,7,0.25925925,12,46,1,27,8,0.2962963,32,1,19.104084,16.304239,11.878315,13.275657,12.531937,8.909339,5.5014362,6.83003,0,0,0.85224855,12,0,-0.7896291,-0.39342427,0.016133029,2.5250692,-0.89154822,-0.29833987,0.14927836,2.6558175,-0.52765739,-0.16895369,0.22557396,2.7935257,22.29081,11.111111,5.9972839,18.634178,9.2180681,4.9485087,6.6065817,5,0,1,1,4.3197398,-4.2830601,10.570859,0,1,13,1,2,8,1,0,0,1.4884447,-1.4884447,0.12180713,0.22225246,124.25941,17.947584,106.57359,35.658428,0,0,0,0,59.163895,0,17.742489,11.365152,0,5.0075121,0.95665371,0.24695416,0.043346256,0.043346256,0.75304586,0,361.3454,93.279045,16.372663,16.372663,284.43903,0,0.5,1,0,0,0,0,1,0,0,0,1,0,377.71805,0,0,0,377.71805,0,6,0,2,0,0,0.76923078,5.423584,21.999775,33.57106,6.4686494,47.661102,5.9423227,35.383869,7.0012131,72.471832,55.379993,155.43617,10.3528,0,86.630188,0,46.500786,3.185575,107.02306,17.643185,180.33319,68.029999,0.40176207,5.7548876,3.4079814,9.1273565,377.71805,437.82297,34.115154,0,0,0,323.30341,20.299505,34.115154,392.28598,1712,41,126,0.385,0.526,10,0,0,0,0.077,0.105,2,0.231,0.316,6,0.038,0.053,1,26,19
267817,MDDR,c12c([n+](nc([n+]1[O-])CCOC)[O-])cccc2,2,0.792118034,51,0.67,0.81,80,25,30.640722,4,0,10,0,27,0,16,9,47.599159,1.7629318,0,0,10,0,0,11,0,3,3,0,0,1.9961915,-2.4484653,-0.47623998,0.58703989,2.4511189,-2.573451,-0.46860653,0.62588769,2.373256,-2.2188177,-0.31400493,0.73247349,2.6590664,17.177277,3,0.17647059,11,28,0,17,3,0.17647059,17,0,11.543606,8.79,6.2236147,6.9746914,7.736382,4.8374028,2.6809037,3.5580783,0,0,0.87068152,9,0,-1.0827889,-0.38768578,0.049543992,2.343051,-1.479055,-0.27056348,0.10439789,2.3050888,-0.53131473,-0.17659986,0.18102409,2.5692503,12.456747,5.5576558,2.6514049,9.3037758,4.0626125,1.9069813,2.3623521,6,0,1,0,1.73353,-2.2995501,5.7553077,0,1,11,1,2,3,0,0,0,1.4976863,-1.4976863,0.20967983,0.50371093,47.425484,25.229534,25.071857,85.872993,0,0,6.6995511,0,0,0,0,0,0,19.46928,0.87524909,0.092813089,0.092813089,0.12475089,0.90718693,0.031937804,183.59987,19.46928,19.46928,26.168831,190.29942,6.6995511,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,209.76869,0,0,0,209.76869,0,5,0,2,0,0,0.4375,-0.30952999,7.9706511,16.663008,10.999887,74.598534,2.3279202,54.252274,0,74.861008,0,0,5.5243001,18.970539,16.663008,53.672276,2.3279202,4.2882738,89.441139,20.926258,35.383869,73.040001,0.56510133,5.0874629,2.8297138,7.704092,209.76869,241.33739,45.855843,0,0,0,150.15848,13.754375,45.855843,221.21599,426,25,80,0.438,0.7,7,0,0,0,0,0,0,0.188,0.3,3,0,0,0,16,10
267988,MDDR,c1(c2c(c3c(cc(Cl)cn3)[nH]c2=O)O)cc(Oc2ccccc2)ccc1,2.418604651,0.92088325,43,0.38,0.49,123,27,50.654308,3,0,18,0,39,2,26,20,64.83152,1.6623467,0,0,20,1,0,13,0,2,3,0,0,1.3790203,-2.3229187,-0.7061215,0.71899205,2.3481297,-2.3393047,-0.61383921,0.87114227,2.4511886,-1.9767936,-0.53254384,0.93981451,2.6859651,19.485691,3,0.10344828,18,42,2,29,3,0.10344828,22,0,18.095648,14.19567,10.850853,12.974327,12.614194,8.2328081,5.8480763,8.3409014,0,0,0.84722495,14,0,-0.80146074,-0.46991447,0.076526217,2.4796062,-0.99742717,-0.33139315,0.21435547,2.6215849,-0.40991533,-0.22874936,0.26705021,2.7937784,19.322235,8.56633,4.3795042,13.861471,6.0570064,3.0646393,3.2291927,5,2,1,0,4.079,-5.0785398,9.9361238,0,1,23,1,4,3,1,0,0,1.2861563,-1.2861563,0.21867636,0.23852958,160.29349,23.645325,33.698608,8.458519,0,12.949531,0,0,29.581947,0,13.566921,11.365152,13.566921,2.503756,0.86956906,0.22796454,0.088608384,0.13043097,0.77203548,0.041822575,269.24481,70.584694,27.435829,40.385361,239.04547,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,309.63016,0,0,0,309.63016,0,7,0,4,0,0,0.42307693,4.9057002,10.999887,40.055065,23.862217,25.385227,5.9423227,0,3.5006065,202.07521,0,52.392246,10.02775,23.862217,27.785418,25.385227,19.929785,29.196501,193.64619,5.2587838,39.148643,71.449997,0.42228913,5.8579812,3.4849072,9.0991497,309.63016,415.10107,19.249496,0,0,5.6825762,255.67789,15.453287,38.498993,364.78799,1699,43,140,0.654,0.85,17,0,0,0,0.115,0.15,3,0,0,0,0,0,0,26,20
268175,MDDR,c12N(C3CCCCC3)C[C@@H](NC(Nc3cc(ccc3)OC(C(O)=O)(C)C)=O)C(N(c1cccc2)CC(C(C)(C)C)=O)=O,2.916666667,0.98248551,36,0.42,0.67,362,55,92.870514,4,2,12,0,83,2,42,28,125.95886,1.5175767,0,0,32,0,0,41,0,4,6,0,0,1.4936736,-2.8048477,-0.54253447,0.56885535,2.7528796,-2.8421125,-0.45699412,0.65724665,2.8438332,-2.5400062,-0.37780279,0.71307909,3.0240273,56.807487,8,0.17777778,12,86,4,45,11,0.24444444,70,0,30.656126,25.067167,20.723249,22.380104,19.757875,14.54471,10.515691,12.3265,1,1,0.80095309,16,-1,-0.83623892,-0.40294048,0.045612507,3.0969079,-1.4901636,-0.33251607,0.11340538,3.128253,-0.52746993,-0.19356331,0.16344713,3.3620975,34.865185,15.059688,9.2801905,26.863535,11.525243,7.0688119,7.3716373,10,2,1,1,4.8499999,-6.7711301,15.920643,0,1,24,0,4,12,3,0,0,2.1685691,-3.1685691,0.16824505,0.17256723,352.55267,49.965225,20.299505,28.758026,6.6995511,12.949531,17.440542,0,0,0,5.6825762,19.249496,27.133842,29.637598,0.80168867,0.14324687,0.13328388,0.19831134,0.85675311,0.065027468,457.258,81.703514,76.020935,113.11056,488.66507,37.089626,0.5,1,0,0,0,0,1,0,0,0,1,0,570.36859,0,0,0,570.36859,0,8,1,4,0,0,1,3.8850999,77.942612,35.25111,79.550583,36.879158,0,0,0,141.14548,94.342026,204.00597,15.95744,138.1322,10.999887,24.259378,13.207365,26.280993,235.4875,54.119514,166.63008,131.11,0.29071587,6.4918532,3.8742702,10.519721,570.36859,669.66962,70.338364,27.133842,0,11.365152,435.10797,53.557091,81.703514,577.70197,6137,73,222,0.286,0.375,12,0,0,0,0.095,0.125,4,0.381,0.5,16,0,0,0,42,32
268283,MDDR,N12[C@@H]([C@H]([C@@H](C)O)C2=O)[C@@H](C)C(=C1C(O)=O)S[C@H]1C[C@@H](C(N[C@@H]2CN(C(C)=N)CC2)=O)NC1,4.27027027,0.826868029,37,0.64,0.81,315,60,70.707375,3,2,0,3,64,2,32,18,108.54205,1.6959696,0,0,21,0,0,32,0,5,5,0,1,1.3257098,-2.734396,-0.50380242,0.56257641,2.8439858,-3.3832998,-0.49403688,0.4665426,2.7667665,-2.4990108,-0.2900151,0.68791437,3.0903249,45.054623,6,0.17142858,0,67,5,35,8,0.22857143,62,0,23.317108,19.431065,13.576985,14.041087,15.095132,12.086549,6.5619674,6.939959,7,0,0.8910324,16,1,-0.86056095,-0.3765958,0.097037785,2.9835925,-2.2466543,-0.40222391,0.054200001,2.8972459,-0.63898325,-0.20290263,0.15532513,3.2068222,25.103674,9.9323606,4.7662525,22.106255,8.7090044,4.166584,6.0163584,10,6,1,1,-0.74599999,-2.67138,11.901594,0,1,18,0,4,9,4,0,0,3.7075131,-2.7075131,0.098981999,0.20058748,63.001499,39.425083,63.992214,32.900558,53.548542,0,51.139153,0,0,19.760618,0,19.249496,27.133842,27.133842,0.55144304,0.23478821,0.18504904,0.44855693,0.76521182,0.2635079,219.07997,93.277802,73.517181,178.20488,304.00705,104.68769,0.5,1,0,0,0,0,1,0,0,0,1,0,397.28485,0,0,0,397.28485,0,8,1,4,0,0,1,-4.3891001,135.76204,20.558123,92.777161,55.318733,8.8215923,4.3074813,0,0,37.736813,132.19759,11.43063,114.26999,81.316574,26.832342,25.497992,0,37.736813,69.628227,132.19759,155.21001,0.3597711,6.129283,3.8007514,9.6880884,397.28485,487.44241,54.267685,27.133842,23.425066,29.107641,248.54448,51.798122,96.942245,466.58301,3188,51,176,0,0,0,0.25,0.381,8,0.188,0.286,6,0.469,0.714,15,0,0,0,32,21
